"Date","Commodity","Variant","Price (PHP)","Created At","Updated At"
"2026-01-18","Pechay Baguio","Pechay Baguio","99.17","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Lettuce","Green Ice","214.44","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","264","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Lettuce","Romaine","311.67","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","White Potato","Local 10-12 pcs/kg","155","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-15","Rice","Special Rice White Rice","57.95","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Rice","Premium, 5% broken","51.22","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Rice","Well Milled, 1-19% bran streak","44.6","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Rice","Regular Milled, 20-40% bran streak","39.89","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Corn","White Cob, Glutinous","82.86","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Corn","Grits White, Food Grade","120","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Ampalaya","4-5 pcs/kg","157.11","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Chili","Green Siling Haba","119.92","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Eggplant","3-4 Small Bundles","132.03","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Pechay","3-4 Small Bundles","81.28","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Pole Sitao","3-4 Small Bundles","146.63","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Squash","Suprema Variety","60.24","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Tomato","15-18 pcs/kg","159.06","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Bell Pepper","Green, Local Medium (151-250gm/pc)","280.98","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Bell Pepper","Red, Local Medium (151-250gm/pc)","293.02","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","177.5","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","138.53","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Cabbage","Rare Ball, 510 gm - 1 kg/head","94.23","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Cabbage","Scorpio, 750 gm - 1 kg/head","90.68","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Cabbage","Wonder Ball, 510 gm - 1 kg/head","88.58","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Carrots","Local 8-10 pcs/kg","101.59","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Celery","Medium (501-800 g)","172.82","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Chayote","Medium (301-400 g)","61.48","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","97.58","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Lettuce","Green Ice","207.97","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","270.51","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Lettuce","Romaine","260.7","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","White Potato","Local 10-12 pcs/kg","154.53","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Chili","Red Siling Labuyo/Palay","607.31","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-15","Garlic","Native","383.33","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-14","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-14","Rice","Premium, 5% broken","50.66","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Rice","Well Milled, 1-19% bran streak","44.14","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Rice","Regular Milled, 20-40% bran streak","39.49","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Ampalaya","4-5 pcs/kg","158.22","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Eggplant","3-4 Small Bundles","133.67","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Pechay","3-4 Small Bundles","82.87","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Pechay Baguio","Pechay Baguio","95.65","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Pole Sitao","3-4 Small Bundles","144.61","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Squash","Suprema Variety","60.41","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Tomato","15-18 pcs/kg","165.51","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Bell Pepper","Green, Local Medium (151-250gm/pc)","286.46","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Bell Pepper","Red, Local Medium (151-250gm/pc)","301.48","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","206","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","137.79","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Cabbage","Rare Ball, 510 gm - 1 kg/head","93.46","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Cabbage","Scorpio, 750 gm - 1 kg/head","90.34","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Cabbage","Wonder Ball, 510 gm - 1 kg/head","92.34","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Carrots","Local 8-10 pcs/kg","104.8","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Celery","Medium (501-800 g)","180.63","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Chayote","Medium (301-400 g)","62.41","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","101.56","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Lettuce","Green Ice","219.78","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","265.75","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Lettuce","Romaine","261.02","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","White Potato","Local 10-12 pcs/kg","155.17","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Corn","White Cob, Glutinous","82","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Corn","Grits White, Food Grade","120","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-14","Corn","Cracked Yellow, Food Grade","50","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-12","Rice","Special Rice White Rice","57.83","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Rice","Premium, 5% broken","50.66","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Rice","Well Milled, 1-19% bran streak","44.18","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Rice","Regular Milled, 20-40% bran streak","39.49","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Corn","White Cob, Glutinous","82","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Corn","Grits White, Food Grade","120","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Corn","Cracked Yellow, Food Grade","50","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Ampalaya","4-5 pcs/kg","156.46","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Chili","Green Siling Haba","130.97","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Eggplant","3-4 Small Bundles","133.86","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Pechay","3-4 Small Bundles","84.2","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Pole Sitao","3-4 Small Bundles","145.14","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Squash","Suprema Variety","60.28","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Tomato","15-18 pcs/kg","171.03","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Bell Pepper","Green, Local Medium (151-250gm/pc)","295.7","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Bell Pepper","Red, Local Medium (151-250gm/pc)","313.83","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","216","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","132.91","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Cabbage","Rare Ball, 510 gm - 1 kg/head","93.81","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Cabbage","Scorpio, 750 gm - 1 kg/head","93","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Cabbage","Wonder Ball, 510 gm - 1 kg/head","92.67","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Carrots","Local 8-10 pcs/kg","101.91","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Celery","Medium (501-800 g)","180.74","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Chayote","Medium (301-400 g)","62.21","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Pechay Baguio","Pechay Baguio","96.78","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Lettuce","Green Ice","214.81","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","274.72","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","Lettuce","Romaine","256.73","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-12","White Potato","Local 10-12 pcs/kg","155.31","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-11","Rice","Special Rice White Rice","58.1","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Rice","Premium, 5% broken","51","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Rice","Well Milled, 1-19% bran streak","44.22","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Rice","Regular Milled, 20-40% bran streak","40.38","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Corn","White Cob, Glutinous","70","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Corn","Grits, Feed Grade","45","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Ampalaya","4-5 pcs/kg","159.09","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Eggplant","3-4 Small Bundles","137.27","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Pechay","3-4 Small Bundles","90.91","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Pole Sitao","3-4 Small Bundles","152.73","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Squash","Suprema Variety","58.18","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Tomato","15-18 pcs/kg","174.55","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Bell Pepper","Green, Local Medium (151-250gm/pc)","321.11","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Bell Pepper","Red, Local Medium (151-250gm/pc)","358.18","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","250","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","142.5","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Cabbage","Rare Ball, 510 gm - 1 kg/head","112.86","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Cabbage","Scorpio, 750 gm - 1 kg/head","70","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Cabbage","Wonder Ball, 510 gm - 1 kg/head","107.5","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Carrots","Local 8-10 pcs/kg","111.67","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Celery","Medium (501-800 g)","223.33","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Chayote","Medium (301-400 g)","71.82","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","110","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Pechay Baguio","Pechay Baguio","102.73","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Lettuce","Green Ice","253.75","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","316.67","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","Lettuce","Romaine","296","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-11","White Potato","Local 10-12 pcs/kg","168.18","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Rice","Special Rice White Rice","57.7","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Rice","Premium, 5% broken","50.61","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Rice","Well Milled, 1-19% bran streak","44.09","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Rice","Regular Milled, 20-40% bran streak","39.38","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Corn","White Cob, Glutinous","84.71","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Corn","Grits White, Food Grade","120","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Ampalaya","4-5 pcs/kg","161.87","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Eggplant","3-4 Small Bundles","137.87","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Pechay","3-4 Small Bundles","87.66","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Pole Sitao","3-4 Small Bundles","146.2","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Squash","Suprema Variety","62.09","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Tomato","15-18 pcs/kg","186.69","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Bell Pepper","Green, Local Medium (151-250gm/pc)","317.01","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Bell Pepper","Red, Local Medium (151-250gm/pc)","332.95","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Cabbage","Rare Ball, 510 gm - 1 kg/head","96.92","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Cabbage","Scorpio, 750 gm - 1 kg/head","93.67","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Cabbage","Wonder Ball, 510 gm - 1 kg/head","93.11","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Carrots","Local 8-10 pcs/kg","104.42","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Celery","Medium (501-800 g)","195.51","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Chayote","Medium (301-400 g)","63.42","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","107.09","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Lettuce","Green Ice","228.1","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","Lettuce","Romaine","290.2","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-08","White Potato","Local 10-12 pcs/kg","160.14","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Pechay","3-4 Small Bundles","90.53","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Pole Sitao","3-4 Small Bundles","143.46","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Squash","Suprema Variety","61.27","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Tomato","15-18 pcs/kg","193.59","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Bell Pepper","Green, Local Medium (151-250gm/pc)","377.22","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Bell Pepper","Red, Local Medium (151-250gm/pc)","409.04","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","214.29","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","142.82","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Cabbage","Rare Ball, 510 gm - 1 kg/head","100.26","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Cabbage","Scorpio, 750 gm - 1 kg/head","99","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Cabbage","Wonder Ball, 510 gm - 1 kg/head","92.04","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Carrots","Local 8-10 pcs/kg","107.86","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Celery","Medium (501-800 g)","188.29","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Chayote","Medium (301-400 g)","68.97","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","122.96","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Lettuce","Green Ice","257.21","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","375.81","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Lettuce","Romaine","326.67","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","White Potato","Local 10-12 pcs/kg","161.63","2026-04-11 03:40:28","2026-04-11 03:40:28"
"2026-01-06","Rice","Special Rice White Rice","57.71","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Rice","Premium, 5% broken","51.05","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Rice","Well Milled, 1-19% bran streak","44.3","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Rice","Regular Milled, 20-40% bran streak","39.36","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Corn","White Cob, Glutinous","87.5","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Corn","Grits White, Food Grade","120","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Corn","Cracked Yellow, Food Grade","50","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Ampalaya","4-5 pcs/kg","149.3","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Chili","Green Siling Labuyo/Palay","137.38","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-06","Eggplant","3-4 Small Bundles","124.54","2026-04-11 03:40:27","2026-04-11 03:40:27"
"2026-01-03","Cabbage","Wonder Ball, 510 gm - 1 kg/head","93.02","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Carrots","Local 8-10 pcs/kg","114.65","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Celery","Medium (501-800 g)","202.54","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Chayote","Medium (301-400 g)","79.9","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","173.54","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Lettuce","Green Ice","317.4","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","401.25","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Lettuce","Romaine","340","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","White Potato","Local 10-12 pcs/kg","163.62","2026-04-11 03:40:38","2026-04-11 03:40:38"
"2026-01-03","Rice","Special Rice White Rice","57.93","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Rice","Well Milled, 1-19% bran streak","43.93","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Rice","Regular Milled, 20-40% bran streak","38.91","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Corn","White Cob, Glutinous","92.67","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Corn","Grits White, Food Grade","120","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Corn","Grits, Feed Grade","45","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Ampalaya","4-5 pcs/kg","113.3","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Chili","Green Siling Haba","207.03","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Eggplant","3-4 Small Bundles","111.04","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Pechay","3-4 Small Bundles","95.33","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Pole Sitao","3-4 Small Bundles","130.1","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Squash","Suprema Variety","60.9","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Tomato","15-18 pcs/kg","218.82","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Bell Pepper","Green, Local Medium (151-250gm/pc)","448.63","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Bell Pepper","Red, Local Medium (151-250gm/pc)","510.63","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","275","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","156","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Cabbage","Rare Ball, 510 gm - 1 kg/head","98.18","2026-04-11 03:40:37","2026-04-11 03:40:37"
"2026-01-03","Cabbage","Scorpio, 750 gm - 1 kg/head","98","2026-04-11 03:40:37","2026-04-11 03:40:37"
